time_of_entry,medicine_id_ndc,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,last_restock_date,restock_frequency,quantity_last_restock_units,current_on_hand_units,historically_stocked,currently_backordered,available_suppliers,stock_update_reason,daily_usage_avg_units,monthly_usage_total_units,high_usage_variability,is_anomaly,anomaly_type
2026-01-18 07:43:00,14284-3186-38,cefepime,Maxipime,Sandoz Inc.,25.0,mg,tablets,box,30,true,1.02,2025-12-08,weekly,30,1,false,false,"Cardinal Health, McKesson, Medline",DISPENSED,1.04,31,true,false,
2026-01-16 14:47:00,74272-2761-35,amoxicillin,Amoxil,Fresenius Kabi,200.0,mcg,capsule,bottle,1000,true,0.39,2025-12-22,weekly,1000,4,true,false,McKesson,DISPENSED,1.7,51,false,false,
2026-01-16 14:38:00,47184-1524-51,vancomycin,Vancocin,Aurobindo Pharma,200.0,mcg/ml,syringe,syringe,1,true,134.38,2025-12-06,weekly,40,38,true,false,"Cardinal Health, Medline",RECEIVED,3.83,115,false,false,
2026-01-18 02:58:00,97327-6351-27,levothyroxine,Levoxyl,Viatris (Mylan),80.0,mg,aerosol,canister,1,false,37.86,2025-12-22,weekly,20,5,true,false,McKesson,DISPENSED,1.57,47,false,false,
2026-01-16 13:06:00,53611-6242-75,magnesium sulfate,Magnesium Sulfate,Baxter Healthcare,20.0,mcg/ml,syringe,box,25,true,42.67,2025-12-14,weekly,70,11,true,false,AmerisourceBergen,DISPENSED,5.17,155,false,true,PRICE_OUTLIER
2026-01-16 13:27:00,61222-4137-45,dulaglutide,Trulicity,Lupin Pharmaceuticals,5.0,mg/ml,injection_vials,vial,1,true,68.41,2025-12-21,weekly,30,22,true,false,"Cardinal Health, Medline",RECEIVED,3.7,111,false,false,
2026-01-16 22:10:00,65358-6157-97,magnesium sulfate,Magnesium Sulfate,Sanofi,200.0,mcg/ml,iv_bags,case,24,false,28.43,2025-12-20,weekly,163,26,true,true,"Cardinal Health, Henry Schein, McKesson",DISPENSED,11.4,342,false,false,
2026-01-16 16:24:00,15039-1151-81,mupirocin,Bactroban,Fresenius Kabi,200.0,mg,topical,tube,1,true,5.31,2025-12-15,weekly,42,19,true,false,"AmerisourceBergen, McKesson",DISPENSED,3.5,105,false,false,
2026-01-17 23:57:00,67008-1645-59,hydromorphone,Dilaudid,Cipla USA,10.0,mg/ml,iv_bags,case,24,false,42.35,2025-12-07,weekly,105,79,true,false,"AmerisourceBergen, McKesson",DISPENSED,8.33,250,false,false,
2026-01-17 09:07:00,84959-4783-41,azithromycin,Zithromax,Hikma Pharmaceuticals,4.0,g,tablets,box,20,true,0.16,2025-12-14,weekly,28,24,true,true,Medline,RECEIVED,2.87,86,true,false,
2026-01-18 00:19:00,15314-4633-58,fentanyl,Duragesic,Novartis Pharmaceuticals,10.0,mg/ml,syringe,box,5,true,19.63,2025-12-13,weekly,13,10,true,false,"AmerisourceBergen, McKesson, Medline",WASTE,1.3,39,false,false,
2026-01-17 15:08:00,75095-4496-69,sertraline,Zoloft,Takeda Pharmaceuticals,5.0,mg,capsule,bottle,120,true,1.94,2025-12-20,weekly,204,102,true,false,"McKesson, Medline",DISPENSED,17.4,522,false,false,
2026-01-16 14:54:00,43841-3769-85,hydromorphone,Dilaudid,Aurobindo Pharma,20.0,mg,tablets,bottle,120,true,1.01,2025-12-13,weekly,120,65,true,false,"Cardinal Health, Concordance, McKesson",DISPENSED,7.97,239,false,true,PRICE_OUTLIER
2026-01-18 05:46:00,33458-2857-98,clindamycin,Cleocin,Viatris (Mylan),75.0,mg,topical,tube,1,true,17.4,2025-12-22,weekly,10,8,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,1.0,30,false,false,
2026-01-16 17:58:00,34811-9934-33,cefazolin,Ancef,Apotex Corp.,150.0,mg,powder,box,50,true,34.53,2025-12-20,weekly,50,20,true,false,Cardinal Health,DISPENSED,2.33,70,true,false,
2026-01-16 20:27:00,66675-2696-66,semaglutide,Rybelsus,Teva Pharmaceuticals,200.0,mcg,aerosol,box,12,false,39.54,2025-12-20,weekly,20,9,true,false,Medline,DISPENSED,1.93,58,false,false,
2026-01-16 12:40:00,52233-7043-26,epinephrine,EpiPen,Dr. Reddy's Laboratories,150.0,mg,topical,box,6,true,11.32,2025-12-13,weekly,12,3,false,false,Cardinal Health,DISPENSED,5.1,153,false,true,USAGE_SPIKE
2026-01-17 20:16:00,78224-2908-76,metformin,Glucophage,Baxter Healthcare,750.0,mcg,tablets,bottle,500,true,0.53,2025-12-08,weekly,500,20,true,false,"Cardinal Health, Medline",DISPENSED,4.0,120,false,false,
2026-01-16 22:47:00,17197-5918-86,heparin,Heparin Sodium,GlaxoSmithKline,2.0,mg/ml,iv_bags,case,6,false,154.27,2025-12-07,weekly,11,2,false,false,"Cardinal Health, Medline, Value Drug",DISPENSED,1.17,35,false,false,
2026-01-18 02:52:00,13427-5671-42,mupirocin,Bactroban,Alcon,1.0,mg/ml,eye_drops,bottle,1,true,27.29,2025-12-20,weekly,14,9,true,false,"Cardinal Health, Henry Schein, Medline",DISPENSED,1.07,32,false,false,
2026-01-17 13:17:00,40345-1804-36,clindamycin,Cleocin,Sun Pharmaceutical,2.0,mg/ml,iv_bags,bag,1,false,7.47,2025-12-08,weekly,172,102,true,false,AmerisourceBergen,DISPENSED,15.6,468,false,false,
2026-01-17 20:41:00,50880-7884-12,oseltamivir,Tamiflu,Pfizer Inc.,25.0,mcg,capsule,bottle,120,true,0.22,2025-12-06,weekly,120,120,true,false,McKesson,RECEIVED,6.03,181,false,false,
2026-01-16 21:43:00,44640-3601-76,amoxicillin,Amoxil,Eli Lilly and Company,12.5,mg,topical,box,6,true,15.7,2025-12-21,weekly,44,12,true,false,Medline,DISPENSED,3.0,90,false,false,
2026-01-16 13:32:00,32199-9350-31,albuterol,ProAir HFA,Fresenius Kabi,20.0,mg,tablets,box,10,true,0.47,2025-12-08,weekly,156,71,true,false,"Henry Schein, Medline",DISPENSED,12.53,376,false,false,
2026-01-17 05:51:00,55123-3231-52,rifampin,Rifadin,Fresenius Kabi,50.0,units/ml,syringe,syringe,1,true,22.67,2025-12-15,weekly,110,43,true,false,McKesson,DISPENSED,11.57,347,true,false,
2026-01-18 10:39:00,87429-4132-96,sitagliptin,Januvia,Teva Pharmaceuticals,150.0,mg,aerosol,canister,1,false,9.74,2025-12-22,weekly,46,16,true,false,Medline,DISPENSED,4.8,144,false,false,
2026-01-16 20:02:00,19463-7467-18,amoxicillin,Amoxil,Viatris (Mylan),200.0,mcg/ml,iv_bags,case,12,false,24.52,2025-12-22,weekly,416,205,true,false,McKesson,DISPENSED,45.93,1378,false,true,USAGE_SPIKE
2026-01-18 06:45:00,96444-9501-88,clindamycin,Cleocin,Sanofi,3.0,g,tablets,bottle,100,true,0.43,2025-12-06,weekly,100,15,true,false,Cardinal Health,DISPENSED,3.6,108,false,false,
2026-01-18 11:41:00,10400-8099-60,morphine sulfate,MS Contin,Novartis Pharmaceuticals,75.0,mg,tablets,bottle,30,true,1.16,2025-12-07,weekly,152,72,true,false,McKesson,DISPENSED,12.63,379,false,false,
2026-01-17 15:13:00,55592-5967-83,acyclovir,Zovirax,Takeda Pharmaceuticals,100.0,mg/ml,injection_vials,vial,1,true,33.52,2025-12-22,weekly,21,16,true,false,"Concordance, McKesson, Medline",DISPENSED,2.37,71,true,false,
2026-01-18 01:37:00,76807-3370-15,escitalopram,Lexapro,Janssen Pharmaceuticals,750.0,mg,tablets,bottle,180,true,0.33,2025-12-07,weekly,180,75,true,false,"Cardinal Health, Medline",DISPENSED,10.3,309,false,false,
2026-01-18 02:11:00,42020-9682-24,pantoprazole,Protonix,Viatris (Mylan),75.0,mg,aerosol,canister,1,false,24.11,2025-12-06,weekly,184,3,true,true,Henry Schein,DISPENSED,18.57,557,false,true,NEAR_STOCKOUT
2026-01-17 07:45:00,86833-4268-81,heparin,Heparin Sodium,Novartis Pharmaceuticals,75.0,mg,powder,vial,1,true,10.32,2025-12-08,weekly,113,51,true,false,"AmerisourceBergen, McKesson",DISPENSED,14.1,423,true,true,USAGE_SPIKE
2026-01-17 08:22:00,12153-2249-14,hydromorphone,Dilaudid,Viatris (Mylan),750.0,mg,topical,tube,1,true,14.74,2025-12-20,weekly,98,63,true,false,"AmerisourceBergen, McKesson",DISPENSED,10.23,307,false,false,
2026-01-17 13:51:00,38635-7076-13,oseltamivir,Tamiflu,B. Braun Medical,10.0,mg/ml,injection_vials,vial,1,true,198.99,2025-12-22,weekly,35,14,true,false,"AmerisourceBergen, Value Drug",DISPENSED,3.13,94,false,false,
2026-01-17 20:38:00,92458-4951-06,escitalopram,Lexapro,Apotex Corp.,750.0,mg,aerosol,canister,1,false,21.68,2025-12-15,weekly,2,1,false,false,Henry Schein,DISPENSED,0.3,9,false,false,
2026-01-18 04:51:00,86399-4757-74,empagliflozin,Jardiance,Sanofi,500.0,mg,topical,tube,1,true,12.0,2025-12-15,weekly,14,4,true,false,Cardinal Health,DISPENSED,1.2,36,false,false,
2026-01-18 04:51:00,30572-4837-95,ceftriaxone,Rocephin,Zydus Pharmaceuticals,5.0,mg/ml,iv_bags,bag,1,false,159.94,2025-12-20,weekly,297,171,true,true,Cardinal Health,DISPENSED,20.2,606,false,false,
2026-01-17 01:34:00,58056-5908-88,amlodipine,Norvasc,Alcon,20.0,units/ml,iv_bags,case,24,false,254.13,2025-12-20,weekly,144,100,true,false,"Cardinal Health, McKesson",RECEIVED,11.33,340,false,false,
2026-01-17 07:57:00,30150-7800-14,cephalexin,Keflex,Takeda Pharmaceuticals,50.0,mcg,aerosol,canister,1,false,49.11,2025-12-06,weekly,33,26,true,false,AmerisourceBergen,RECEIVED,2.63,79,false,false,
2026-01-17 04:39:00,96575-4532-58,prednisone,Deltasone,Accord Healthcare,750.0,mg,powder,vial,1,true,28.16,2025-12-07,weekly,138,111,true,false,Cardinal Health,RECEIVED,9.53,286,false,false,
2026-01-17 12:28:00,70931-2491-75,albuterol,Ventolin HFA,Janssen Pharmaceuticals,750.0,mg,tablets,bottle,90,true,0.17,2025-12-20,weekly,90,32,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,5.63,169,false,false,
2026-01-17 19:58:00,26571-4940-07,verapamil,Calan,Sandoz Inc.,10.0,mg/ml,eye_drops,bottle,1,true,25.31,2025-12-08,weekly,33,24,true,false,"AmerisourceBergen, Cardinal Health, McKesson",RECEIVED,2.5,75,true,false,
2026-01-17 22:14:00,77889-3421-80,dulaglutide,Trulicity,Viatris (Mylan),50.0,mcg,aerosol,canister,1,false,19.66,2025-12-15,weekly,16,10,true,false,"Henry Schein, McKesson",WASTE,1.57,47,false,false,
2026-01-17 22:30:00,97147-1396-93,ibuprofen,Advil,Sandoz Inc.,2.5,mg,tablets,bottle,180,true,0.22,2025-12-22,weekly,180,41,true,false,"AmerisourceBergen, McKesson, Value Drug",DISPENSED,5.73,172,false,false,
2026-01-18 11:51:00,29631-6789-41,ketorolac,Toradol,Lupin Pharmaceuticals,2.5,mg,tablets,bottle,60,true,0.39,2025-12-08,weekly,119,52,true,false,Cardinal Health,DISPENSED,8.93,268,false,false,
2026-01-17 19:33:00,29736-3879-98,tacrolimus,Prograf,GlaxoSmithKline,2.0,mg/ml,eye_drops,bottle,1,true,25.76,2025-12-06,weekly,22,5,true,false,AmerisourceBergen,DISPENSED,1.73,52,false,false,
2026-01-17 00:02:00,59531-6658-82,apixaban,Eliquis,Zydus Pharmaceuticals,10.0,mg/ml,injection_vials,vial,1,true,22.53,2025-12-15,weekly,110,32,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,9.47,284,false,false,
2026-01-16 14:14:00,50648-3789-74,epinephrine,EpiPen,Eli Lilly and Company,20.0,mcg/ml,eye_drops,bottle,1,true,6.76,2025-12-22,weekly,18,10,true,false,"McKesson, Medline",RECEIVED,1.43,43,false,false,
2026-01-18 09:08:00,91841-9615-24,oxycodone,Roxicodone,Amneal Pharmaceuticals,1.0,mg/ml,syringe,box,5,true,18.86,2025-12-13,weekly,12,10,true,false,"Cardinal Health, Henry Schein, McKesson",RECEIVED,1.23,37,false,false,
2026-01-18 10:44:00,75332-5079-67,fluconazole,Diflucan,Lupin Pharmaceuticals,100.0,mg/ml,injection_vials,vial,1,true,25.68,2025-12-06,weekly,113,59,true,false,"AmerisourceBergen, McKesson",DISPENSED,10.37,311,false,false,
2026-01-17 04:00:00,41813-7877-97,piperacillin-tazobactam,Zosyn,Hikma Pharmaceuticals,1.0,mg/ml,eye_drops,box,12,true,5.01,2025-12-08,weekly,40,11,true,false,"AmerisourceBergen, McKesson, Value Drug",DISPENSED,3.3,99,false,false,
2026-01-17 09:51:00,58977-5761-06,latanoprost,Xalatan,Lupin Pharmaceuticals,125.0,mg,tablets,bottle,100,true,0.82,2025-12-08,weekly,100,105,true,false,"AmerisourceBergen, McKesson",RECEIVED,3.57,107,false,false,
2026-01-16 21:39:00,46672-5761-66,tacrolimus,Prograf,Aurobindo Pharma,50.0,mg/ml,iv_bags,case,24,false,78.88,2025-12-06,weekly,82,37,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,7.27,218,false,false,
2026-01-16 19:31:00,89966-2008-87,furosemide,Lasix,Alcon,100.0,units/ml,eye_drops,box,6,true,14.39,2025-12-15,weekly,52,33,true,false,"Cardinal Health, Value Drug",WASTE,4.17,125,false,false,
2026-01-18 02:47:00,26014-7467-94,insulin regular,Humulin R,Cipla USA,25.0,mg/ml,injection_vials,vial,1,true,13.38,2025-12-20,weekly,13,8,true,false,AmerisourceBergen,RECEIVED,1.23,37,false,false,
2026-01-16 14:32:00,87767-2497-81,clindamycin,Cleocin,Amneal Pharmaceuticals,20.0,units/ml,iv_bags,case,12,false,65.93,2025-12-20,weekly,48,33,true,false,"Cardinal Health, McKesson",RECEIVED,3.97,119,false,false,
2026-01-16 18:51:00,22492-8564-65,cefazolin,Ancef,Takeda Pharmaceuticals,100.0,units/ml,eye_drops,box,24,true,68.66,2025-12-08,weekly,24,18,true,true,"Henry Schein, McKesson, Value Drug",RECEIVED,1.57,47,false,false,
2026-01-18 04:40:00,42032-7181-43,ciprofloxacin,Cipro,Amneal Pharmaceuticals,1.0,mg/ml,injection_vials,box,100,true,7.96,2025-12-15,weekly,100,32,true,false,Value Drug,DISPENSED,4.2,126,false,false,
2026-01-17 07:10:00,27553-1949-10,acetaminophen,Tylenol,Janssen Pharmaceuticals,125.0,mg,powder,vial,1,true,4.79,2025-12-20,weekly,827,427,true,false,"AmerisourceBergen, McKesson",DISPENSED,95.13,2854,true,true,USAGE_SPIKE
2026-01-17 18:51:00,38257-9287-19,linezolid,Zyvox,Hospira (Pfizer),25.0,mg,aerosol,canister,1,false,29.47,2025-12-14,weekly,7,2,false,false,Cardinal Health,DISPENSED,0.89,27,false,false,
2026-01-17 23:50:00,58081-1348-44,gentamicin,Garamycin,Cipla USA,5.0,mg,capsule,bottle,240,true,0.31,2025-12-14,weekly,240,254,true,false,"AmerisourceBergen, McKesson",RECEIVED,18.27,548,false,false,
2026-01-17 19:40:00,57359-7399-51,amoxicillin,Amoxil,Sandoz Inc.,40.0,mg,powder,box,10,true,9.19,2025-12-21,weekly,60,45,true,false,AmerisourceBergen,DISPENSED,4.8,144,false,false,
2026-01-17 04:29:00,16822-8041-66,digoxin,Lanoxin,Novartis Pharmaceuticals,150.0,mcg,powder,box,25,true,10.14,2025-12-06,weekly,25,7,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,1.37,41,true,false,
2026-01-17 16:48:00,25181-4966-39,norepinephrine,Levophed,GlaxoSmithKline,5.0,mg,capsule,box,10,true,0.1,2025-12-07,weekly,87,19,true,false,"Cardinal Health, Concordance",DISPENSED,10.37,311,false,false,
2026-01-16 12:59:00,90544-3033-07,linezolid,Zyvox,Fresenius Kabi,150.0,mcg,aerosol,canister,1,false,15.46,2025-12-14,weekly,10,1,false,false,"Henry Schein, McKesson",DISPENSED,0.93,28,true,true,USAGE_SPIKE
2026-01-17 10:09:00,43455-3713-52,piperacillin-tazobactam,Zosyn,Teva Pharmaceuticals,250.0,mg,tablets,box,100,true,0.14,2025-12-08,weekly,329,165,true,false,"Concordance, Henry Schein",DISPENSED,26.17,785,false,false,
2026-01-17 17:06:00,29029-9769-47,pregabalin,Lyrica,Apotex Corp.,50.0,units/ml,iv_bags,case,24,false,108.57,2025-12-06,weekly,184,113,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,17.03,511,false,false,
2026-01-17 16:48:00,48591-3314-56,dopamine,Intropin,Fresenius Kabi,100.0,mcg,aerosol,canister,1,false,62.77,2025-12-06,weekly,18,18,true,false,"Medline, Value Drug",DISPENSED,2.2,66,false,false,
2026-01-16 22:19:00,50567-4737-67,liraglutide,Victoza,Lupin Pharmaceuticals,40.0,mg,capsule,bottle,180,true,0.37,2025-12-08,weekly,232,164,true,false,"Cardinal Health, Value Drug",RECEIVED,19.27,578,false,false,
2026-01-18 02:46:00,25440-3334-89,gabapentin,Neurontin,Eli Lilly and Company,500.0,units/ml,injection_vials,box,100,true,48.2,2025-12-13,weekly,100,21,true,false,"McKesson, Medline",DISPENSED,6.53,196,false,false,
2026-01-16 22:44:00,85092-7198-45,lorazepam,Ativan,Apotex Corp.,50.0,mcg/ml,syringe,box,5,true,95.18,2025-12-20,weekly,27,30,true,false,"McKesson, Medline",RECEIVED,2.33,70,false,false,
2026-01-18 05:38:00,43021-4146-35,norepinephrine,Levophed,Sun Pharmaceutical,2.0,mg/ml,injection_vials,box,25,true,31.06,2025-12-22,weekly,51,32,true,true,"AmerisourceBergen, Cardinal Health",WASTE,4.67,140,false,false,
2026-01-16 12:09:00,88694-7400-50,midazolam,Versed,Teva Pharmaceuticals,50.0,mg/ml,injection_vials,vial,1,true,229.08,2025-12-20,weekly,130,51,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,9.73,292,false,true,PRICE_OUTLIER
2026-01-17 11:44:00,90224-5575-11,amiodarone,Cordarone,Apotex Corp.,1.0,mg/ml,eye_drops,bottle,1,true,9.51,2025-12-06,weekly,23,16,true,false,"AmerisourceBergen, Cardinal Health, Henry Schein",RECEIVED,1.83,55,false,false,
2026-01-17 06:09:00,38902-5584-35,losartan,Cozaar,Lupin Pharmaceuticals,125.0,mg,powder,vial,1,true,82.11,2025-12-14,weekly,9,2,true,false,"Cardinal Health, McKesson",DISPENSED,0.77,23,false,false,
2026-01-17 13:00:00,55160-1318-72,levothyroxine,Levoxyl,Zydus Pharmaceuticals,20.0,mg,tablets,box,50,true,0.71,2025-12-08,weekly,50,57,true,false,"AmerisourceBergen, Concordance, Value Drug",RECEIVED,1.47,44,false,false,
2026-01-17 10:04:00,18802-4199-26,albuterol,ProAir HFA,Cipla USA,20.0,mcg/ml,injection_vials,vial,1,true,79.23,2025-12-20,weekly,33,15,true,false,"AmerisourceBergen, Cardinal Health, Concordance",WASTE,3.37,101,false,false,
2026-01-16 20:49:00,11394-4357-22,cephalexin,Keflex,Dr. Reddy's Laboratories,3.0,g,capsule,bottle,60,true,0.08,2025-12-06,weekly,65,18,true,false,McKesson,DISPENSED,4.73,142,false,false,
2026-01-17 11:07:00,85161-6651-49,tacrolimus,Prograf,Baxter Healthcare,500.0,mcg,aerosol,canister,1,false,26.63,2025-12-21,weekly,10,9,true,false,Medline,DISPENSED,1.07,32,false,false,
2026-01-17 20:38:00,48537-9360-06,diazepam,Valium,Sandoz Inc.,50.0,mg/ml,injection_vials,box,10,true,266.92,2025-12-14,weekly,35,20,true,false,McKesson,RECEIVED,3.43,103,false,false,
2026-01-16 13:09:00,70713-9186-86,levofloxacin,Levaquin,Dr. Reddy's Laboratories,5.0,mg/ml,injection_vials,box,25,true,12.16,2025-12-20,weekly,25,13,true,false,"AmerisourceBergen, Henry Schein, Medline",DISPENSED,1.7,51,false,false,
2026-01-17 07:03:00,89494-8175-30,liraglutide,Victoza,Sun Pharmaceutical,100.0,mg/ml,syringe,box,10,true,54.23,2025-12-06,weekly,42,22,true,false,"AmerisourceBergen, McKesson, Medline",DISPENSED,3.47,104,false,false,
2026-01-16 13:08:00,81381-8023-52,magnesium sulfate,Magnesium Sulfate,Aurobindo Pharma,100.0,mcg/ml,iv_bags,case,6,false,100.84,2025-12-14,weekly,79,62,true,false,"Cardinal Health, Concordance",RECEIVED,9.0,270,false,false,
2026-01-17 07:26:00,80860-3353-11,cyclosporine,Neoral,Eli Lilly and Company,150.0,mg,capsule,bottle,90,true,0.38,2025-12-20,weekly,90,29,true,false,"Cardinal Health, McKesson",DISPENSED,5.17,155,false,false,
2026-01-16 20:03:00,44722-7634-73,acyclovir,Zovirax,Dr. Reddy's Laboratories,10.0,units/ml,syringe,box,5,true,74.22,2025-12-08,weekly,79,46,true,false,"McKesson, Value Drug",WASTE,6.17,185,false,false,
2026-01-17 10:01:00,40830-8044-80,pregabalin,Lyrica,Dr. Reddy's Laboratories,75.0,mg,topical,tube,1,true,2.17,2025-12-15,weekly,31,15,true,false,"Concordance, McKesson, Value Drug",WASTE,2.47,74,false,false,
2026-01-16 20:40:00,88410-5108-65,valsartan,Diovan,Zydus Pharmaceuticals,200.0,mcg,powder,box,50,true,5.09,2025-12-21,weekly,50,7,true,false,"AmerisourceBergen, Cardinal Health, Medline",DISPENSED,1.13,34,false,false,
2026-01-17 22:10:00,95830-8231-12,magnesium sulfate,Magnesium Sulfate,Takeda Pharmaceuticals,5.0,g,capsule,bottle,90,true,0.56,2025-12-22,weekly,137,56,true,false,"Cardinal Health, McKesson",DISPENSED,10.63,319,false,false,
2026-01-17 22:55:00,90481-2040-93,rifampin,Rifadin,Novartis Pharmaceuticals,2.0,mg/ml,syringe,box,25,true,31.56,2025-12-15,weekly,37,10,true,false,"Cardinal Health, McKesson",DISPENSED,3.37,101,false,false,
2026-01-17 16:41:00,35710-9092-96,verapamil,Calan,Baxter Healthcare,1000.0,mg,capsule,bottle,1000,true,1.46,2025-12-15,weekly,1000,30,true,false,"Cardinal Health, McKesson",DISPENSED,4.73,142,false,false,
2026-01-18 11:36:00,61138-7241-94,fluticasone,Flonase,Zydus Pharmaceuticals,150.0,mcg,powder,box,50,true,6.09,2025-12-15,weekly,50,7,true,false,Medline,DISPENSED,2.23,67,false,false,
2026-01-17 23:44:00,61534-8547-76,ibuprofen,Motrin,Novartis Pharmaceuticals,500.0,mg,tablets,bottle,90,true,0.21,2025-12-15,weekly,90,19,true,false,Medline,DISPENSED,10.13,304,true,false,
2026-01-17 22:56:00,35502-9948-74,piperacillin-tazobactam,Zosyn,Janssen Pharmaceuticals,100.0,mcg,tablets,box,30,true,0.32,2025-12-13,weekly,70,42,true,false,Medline,RECEIVED,5.17,155,false,false,
2026-01-17 04:57:00,60997-3747-74,warfarin,Jantoven,Hospira (Pfizer),50.0,units/ml,syringe,box,50,true,16.75,2025-12-22,weekly,120,38,true,false,Cardinal Health,DISPENSED,8.57,257,false,false,
2026-01-17 00:51:00,57946-1420-83,mycophenolate,CellCept,Dr. Reddy's Laboratories,20.0,mcg/ml,injection_vials,box,50,true,30.74,2025-12-15,weekly,50,55,true,false,AmerisourceBergen,DISPENSED,5.57,167,false,false,
2026-01-17 16:59:00,98529-9393-74,fluconazole,Diflucan,Teva Pharmaceuticals,12.5,mg,tablets,bottle,60,true,1.68,2025-12-15,weekly,88,14,true,false,"AmerisourceBergen, McKesson",DISPENSED,7.47,224,true,false,
2026-01-17 06:54:00,21561-6328-38,amlodipine,Norvasc,Eli Lilly and Company,20.0,mg/ml,eye_drops,bottle,1,true,40.52,2025-12-14,weekly,111,0,true,false,McKesson,DISPENSED,12.27,368,false,true,NEAR_STOCKOUT
2026-01-17 09:39:00,16002-1263-80,ceftriaxone,Rocephin,Hikma Pharmaceuticals,100.0,mg,capsule,bottle,90,true,1.27,2025-12-08,weekly,90,17,true,false,"Cardinal Health, Henry Schein, McKesson",DISPENSED,2.9,87,false,false,
2026-01-16 20:46:00,83595-1985-78,norepinephrine,Levophed,B. Braun Medical,300.0,mg,topical,box,6,true,30.3,2025-12-13,weekly,43,43,true,false,McKesson,RECEIVED,4.7,141,false,false,
2026-01-18 02:10:00,83060-8014-54,insulin glargine,Basaglar,Hospira (Pfizer),150.0,mcg,powder,vial,1,true,12.45,2025-12-15,weekly,33,10,true,false,"AmerisourceBergen, Henry Schein",DISPENSED,2.57,77,false,false,
2026-01-17 08:49:00,80955-6562-94,mupirocin,Bactroban,Cipla USA,20.0,mg/ml,injection_vials,box,50,true,4.86,2025-12-15,weekly,50,23,true,false,"AmerisourceBergen, Cardinal Health, McKesson",WASTE,3.33,100,true,false,
2026-01-18 08:00:00,30439-6027-48,amiodarone,Cordarone,Teva Pharmaceuticals,25.0,mcg,capsule,bottle,100,true,0.63,2025-12-20,weekly,140,136,true,false,Concordance,RECEIVED,9.73,292,true,false,
2026-01-16 20:19:00,72983-1553-67,hydrochlorothiazide,Microzide,Fresenius Kabi,25.0,mg/ml,syringe,box,25,true,19.97,2025-12-08,weekly,124,25,true,false,McKesson,DISPENSED,9.17,275,false,false,
2026-01-16 15:12:00,28883-9185-89,latanoprost,Xalatan,Sun Pharmaceutical,300.0,mg,powder,box,10,true,6.84,2025-12-14,weekly,63,55,true,false,"Cardinal Health, Henry Schein, Medline",DISPENSED,6.07,182,false,false,
2026-01-17 18:55:00,78921-4578-23,naloxone,Narcan,Eli Lilly and Company,2.0,mg/ml,iv_bags,case,6,false,36.69,2025-12-06,weekly,134,135,true,false,McKesson,RECEIVED,10.17,305,false,false,
2026-01-16 21:40:00,11063-2472-67,acetaminophen,Tylenol,Amneal Pharmaceuticals,150.0,mg,tablets,bottle,120,true,0.75,2025-12-13,weekly,226,183,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,16.2,486,false,false,
2026-01-16 17:50:00,72924-8606-42,tacrolimus,Prograf,Hospira (Pfizer),150.0,mcg,topical,tube,1,true,4.19,2025-12-15,weekly,10,2,false,false,"AmerisourceBergen, Cardinal Health",DISPENSED,1.18,35,false,false,
2026-01-17 10:48:00,69450-7265-85,rivaroxaban,Xarelto,Cipla USA,1000.0,mcg,capsule,bottle,60,true,0.35,2025-12-13,weekly,123,65,true,false,"AmerisourceBergen, McKesson",DISPENSED,8.8,264,false,false,
2026-01-18 06:40:00,83988-4049-04,tramadol,Ultram,Fresenius Kabi,40.0,mg,topical,tube,1,true,11.5,2025-12-20,weekly,23,12,true,false,"AmerisourceBergen, Medline",WASTE,1.67,50,false,false,
2026-01-17 14:43:00,93932-5967-31,lisinopril,Zestril,Zydus Pharmaceuticals,50.0,mcg,tablets,bottle,90,true,0.36,2025-12-20,weekly,90,88,true,false,Cardinal Health,RECEIVED,3.37,101,false,false,
2026-01-16 13:51:00,44967-7846-16,ondansetron,Zofran,Sanofi,80.0,mg,tablets,bottle,500,true,1.04,2025-12-08,weekly,500,26,false,false,Henry Schein,DISPENSED,14.8,444,false,true,USAGE_SPIKE
2026-01-17 14:06:00,86318-8189-01,mupirocin,Bactroban,Hospira (Pfizer),200.0,units/ml,injection_vials,vial,1,true,61.69,2025-12-21,weekly,13,6,true,false,McKesson,DISPENSED,1.3,39,false,false,
2026-01-17 21:20:00,52844-3265-75,norepinephrine,Levophed,Alcon,100.0,mg/ml,iv_bags,case,24,false,46.52,2025-12-20,weekly,75,44,true,false,Medline,RECEIVED,6.2,186,false,false,
2026-01-16 22:21:00,15828-5346-98,levofloxacin,Levaquin,Dr. Reddy's Laboratories,5.0,mg,capsule,bottle,500,true,0.9,2025-12-08,weekly,500,313,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,11.93,358,true,true,USAGE_SPIKE
